series_id,industry_code,measure_code,year,value
IPUEN3272__L021000000,N3272__,L02,2013,2.7
IPUEN3272__L021000000,N3272__,L02,2014,0.9
IPUEN3272__L021000000,N3272__,L02,2015,3.7
IPUEN3272__L021000000,N3272__,L02,2016,7.1
IPUEN3272__L021000000,N3272__,L02,2017,1.3
IPUEN3272__L021000000,N3272__,L02,2018,4.1
IPUEN3272__L021000000,N3272__,L02,2019,-1.9
IPUEN3272__L021000000,N3272__,L02,2020,-4.1
IPUEN3272__L021000000,N3272__,L02,2021,-1.8
IPUEN3272__L021000000,N3272__,L02,2022,17.2
IPUEN3272__L021000000,N3272__,L02,2023,9.5
IPUEN3272__L021000000,N3272__,L02,2024,-2.3
IPUEN3272__L021000000,N3272__,L02,2025,2.7
IPUEN3272__T300000000,N3272__,T30,1987,14837.205
IPUEN3272__T300000000,N3272__,T30,1988,15441.694
IPUEN3272__T300000000,N3272__,T30,1989,15875.855
IPUEN3272__T300000000,N3272__,T30,1990,16048.554
IPUEN3272__T300000000,N3272__,T30,1991,15542.749
IPUEN3272__T300000000,N3272__,T30,1992,16737.156
IPUEN3272__T300000000,N3272__,T30,1993,17320.302
IPUEN3272__T300000000,N3272__,T30,1994,18380.815
IPUEN3272__T300000000,N3272__,T30,1995,18745.793
IPUEN3272__T300000000,N3272__,T30,1996,19881.740
IPUEN3272__T300000000,N3272__,T30,1997,20701.756
IPUEN3272__T300000000,N3272__,T30,1998,20742.173
IPUEN3272__T300000000,N3272__,T30,1999,21300.898
IPUEN3272__T300000000,N3272__,T30,2000,22114.456
IPUEN3272__T300000000,N3272__,T30,2001,20779.908
IPUEN3272__T300000000,N3272__,T30,2002,20351.335
IPUEN3272__T300000000,N3272__,T30,2003,20278.407
IPUEN3272__T300000000,N3272__,T30,2004,20716.214
IPUEN3272__T300000000,N3272__,T30,2005,21407.543
IPUEN3272__T300000000,N3272__,T30,2006,22001.786
IPUEN3272__T300000000,N3272__,T30,2007,21687.353
IPUEN3272__T300000000,N3272__,T30,2008,21660.013
IPUEN3272__T300000000,N3272__,T30,2009,18718.585
IPUEN3272__T300000000,N3272__,T30,2010,19147.594
IPUEN3272__T300000000,N3272__,T30,2011,20420.917
IPUEN3272__T300000000,N3272__,T30,2012,21651.640
IPUEN3272__T300000000,N3272__,T30,2013,22262.475
IPUEN3272__T300000000,N3272__,T30,2014,22578.617
IPUEN3272__T300000000,N3272__,T30,2015,23683.919
IPUEN3272__T300000000,N3272__,T30,2016,24243.584
IPUEN3272__T300000000,N3272__,T30,2017,23856.475
IPUEN3272__T300000000,N3272__,T30,2018,25495.057
IPUEN3272__T300000000,N3272__,T30,2019,25209.041
IPUEN3272__T300000000,N3272__,T30,2020,23595.038
IPUEN3272__T300000000,N3272__,T30,2021,24220.566
IPUEN3272__T300000000,N3272__,T30,2022,29574.627
IPUEN3272__T300000000,N3272__,T30,2023,28577.344
IPUEN3272__T300000000,N3272__,T30,2024,28107.160
IPUEN3272__T300000000,N3272__,T30,2025,29589.788
IPUEN3272__T301000000,N3272__,T30,1988,4.1
IPUEN3272__T301000000,N3272__,T30,1989,2.8
IPUEN3272__T301000000,N3272__,T30,1990,1.1
IPUEN3272__T301000000,N3272__,T30,1991,-3.2
IPUEN3272__T301000000,N3272__,T30,1992,7.7
IPUEN3272__T301000000,N3272__,T30,1993,3.5
IPUEN3272__T301000000,N3272__,T30,1994,6.1
IPUEN3272__T301000000,N3272__,T30,1995,2.0
IPUEN3272__T301000000,N3272__,T30,1996,6.1
IPUEN3272__T301000000,N3272__,T30,1997,4.1
IPUEN3272__T301000000,N3272__,T30,1998,0.2
IPUEN3272__T301000000,N3272__,T30,1999,2.7
IPUEN3272__T301000000,N3272__,T30,2000,3.8
IPUEN3272__T301000000,N3272__,T30,2001,-6.0
IPUEN3272__T301000000,N3272__,T30,2002,-2.1
IPUEN3272__T301000000,N3272__,T30,2003,-0.4
IPUEN3272__T301000000,N3272__,T30,2004,2.2
IPUEN3272__T301000000,N3272__,T30,2005,3.3
IPUEN3272__T301000000,N3272__,T30,2006,2.8
IPUEN3272__T301000000,N3272__,T30,2007,-1.4
IPUEN3272__T301000000,N3272__,T30,2008,-0.1
IPUEN3272__T301000000,N3272__,T30,2009,-13.6
IPUEN3272__T301000000,N3272__,T30,2010,2.3
IPUEN3272__T301000000,N3272__,T30,2011,6.7
IPUEN3272__T301000000,N3272__,T30,2012,6.0
IPUEN3272__T301000000,N3272__,T30,2013,2.8
IPUEN3272__T301000000,N3272__,T30,2014,1.4
IPUEN3272__T301000000,N3272__,T30,2015,4.9
IPUEN3272__T301000000,N3272__,T30,2016,2.4
IPUEN3272__T301000000,N3272__,T30,2017,-1.6
IPUEN3272__T301000000,N3272__,T30,2018,6.9
IPUEN3272__T301000000,N3272__,T30,2019,-1.1
IPUEN3272__T301000000,N3272__,T30,2020,-6.4
IPUEN3272__T301000000,N3272__,T30,2021,2.7
IPUEN3272__T301000000,N3272__,T30,2022,22.1
IPUEN3272__T301000000,N3272__,T30,2023,-3.4
IPUEN3272__T301000000,N3272__,T30,2024,-1.6
IPUEN3272__T301000000,N3272__,T30,2025,5.3
IPUEN327320L020000000,N327320,L02,1987,2747.662
IPUEN327320L020000000,N327320,L02,1988,2758.490
IPUEN327320L020000000,N327320,L02,1989,2785.660
IPUEN327320L020000000,N327320,L02,1990,2893.637
IPUEN327320L020000000,N327320,L02,1991,2800.698
IPUEN327320L020000000,N327320,L02,1992,2832.781
IPUEN327320L020000000,N327320,L02,1993,2966.725
